ID,Income
TEST_0123,568.737692779446
TEST_0124,-6.215433008519439
TEST_0125,904.9208478036821
TEST_0126,16.949827436189366
TEST_0127,1051.01487830049
TEST_0128,496.3055567039315
TEST_0129,1181.1973260081897
TEST_0130,698.332477301563
TEST_0131,637.1862910779132
TEST_0132,436.2320153922848
TEST_0133,613.5477237597895
TEST_0134,863.7210630536774
TEST_0135,642.755270575276
TEST_0136,742.0785810952281
TEST_0137,875.5883520617338
TEST_0138,-12.078740521813444
TEST_0139,407.9870138026637
TEST_0140,628.6676088031058
TEST_0141,585.7789690495558
TEST_0142,514.5302030080622
TEST_0143,-12.334402258224342
TEST_0144,1230.4700823170094
TEST_0145,884.9049643940459
TEST_0146,7.340052361179886
TEST_0147,944.4550486313311
TEST_0148,1092.3998316075392
TEST_0149,20.568424092547307
TEST_0150,1226.2370552582418
TEST_0151,513.0355233519044
TEST_0152,855.7608273788803
TEST_0153,527.7467683967644
TEST_0154,568.2187306276296
TEST_0155,519.721312185717
TEST_0156,459.4220037246948
TEST_0157,6.272044679573065
TEST_0158,508.66436373116164
TEST_0159,-6.215433008519439
TEST_0160,516.1113877692273
TEST_0161,708.2753472010179
TEST_0162,359.4322128104359
TEST_0163,396.8960999853383
TEST_0164,-79.81041580943184
TEST_0165,768.5242440838797
TEST_0166,672.7620559657404
TEST_0167,611.8845900992553
TEST_0168,-6.215433008519439
TEST_0169,1251.7617004525664
TEST_0170,499.24663723402426
TEST_0171,966.0555072704009
TEST_0172,939.8164887625301
TEST_0173,519.3548294787358
TEST_0174,14.584009089267022
TEST_0175,929.4869280348685
TEST_0176,545.7515441174701
TEST_0177,2.324274170846412
TEST_0178,-12.078740521813444
TEST_0179,807.1566284774763
TEST_0180,928.9337884130681
TEST_0181,848.1236961754264
TEST_0182,522.3872049519044
TEST_0183,915.6344737715219
TEST_0184,570.1700253261154
TEST_0185,557.3070776027656
TEST_0186,1053.7487058714544
TEST_0187,-16.292531850602206
TEST_0188,528.2460967302993
TEST_0189,470.1002049318252
TEST_0190,1208.5290724321007
TEST_0191,581.350410768414
TEST_0192,1179.169554974645
TEST_0193,898.950098682758
TEST_0194,380.87223597281
TEST_0195,386.98627282086494
TEST_0196,-12.078740521813444
TEST_0197,539.0454465021378
TEST_0198,667.8165616427942
TEST_0199,692.9971637454735
TEST_0200,-6.215433008519439
TEST_0201,760.2933956818218
TEST_0202,-6.215433008519439
TEST_0203,1147.2077706404853
TEST_0204,363.59611310720953
TEST_0205,134.59441176632893
TEST_0206,586.3257039588703
TEST_0207,-13.10281160344131
TEST_0208,459.2759315158533
TEST_0209,-12.078740521813444
TEST_0210,729.2772173837728
TEST_0211,473.76861529907717
TEST_0212,-6.215433008519439
TEST_0213,886.7035281483054
TEST_0214,698.0758786251104
TEST_0215,619.1233274301278
TEST_0216,742.4873662977744
TEST_0217,785.8301315067903
TEST_0218,812.8645002238144
TEST_0219,674.393784978362
TEST_0220,918.0025172750347
TEST_0221,753.1647795971646
TEST_0222,919.4292520973004
TEST_0223,833.1083220017208
TEST_0224,756.4360340662756
TEST_0225,497.9488648646587
TEST_0226,571.920426838208
TEST_0227,1109.4605565360478
TEST_0228,402.37533672898724
TEST_0229,1329.7768791881156
TEST_0230,609.3710281307443
TEST_0231,-72.96559826173181
TEST_0232,771.7599346923448
TEST_0233,404.3806755848857
TEST_0234,-12.225641915613899
TEST_0235,909.2503098274024
TEST_0236,579.711195765024
TEST_0237,702.1670227901789
TEST_0238,438.7626025353311
TEST_0239,-6.215433008519439
TEST_0240,795.7320296755422
TEST_0241,612.37739981962
TEST_0242,567.061666514406
TEST_0243,940.5412761716987
TEST_0244,-6.215433008519439
TEST_0245,997.8497839905014
TEST_0246,669.587035460883
TEST_0247,-12.078740521813444
TEST_0248,-6.215433008519439
TEST_0249,748.911515320327
TEST_0250,573.490392084881
TEST_0251,970.0474883578923
TEST_0252,-12.078740521813444
TEST_0253,-26.56022843594851
TEST_0254,785.7629654067196
TEST_0255,572.6013720799074
TEST_0256,1230.4700823170094
TEST_0257,549.0474565807108
TEST_0258,965.940240009224
TEST_0259,443.41076381456844
TEST_0260,777.7655751951137
TEST_0261,855.9673267019266
TEST_0262,506.9366015878465
TEST_0263,904.7746555537663
TEST_0264,1057.6060117380664
TEST_0265,894.8993187930348
TEST_0266,921.782515165437
TEST_0267,1108.1615105214546
TEST_0268,564.9501469978741
TEST_0269,759.4473867824239
TEST_0270,987.9579549204379
TEST_0271,624.6776378920542
TEST_0272,976.3161846104108
TEST_0273,563.4782981685632
TEST_0274,1025.989984684602
TEST_0275,913.6752579808845
TEST_0276,236.15822689937733
TEST_0277,504.0541895388796
TEST_0278,643.4826523078362
TEST_0279,533.0445949221285
TEST_0280,390.0040121634829
TEST_0281,181.00566006314793
TEST_0282,434.2686471134911
TEST_0283,776.7004429583446
TEST_0284,1024.0857542036392
TEST_0285,861.7131173682312
TEST_0286,-11.686471219934289
TEST_0287,65.42575481039205
TEST_0288,683.6447837105393
TEST_0289,543.6351774944419
TEST_0290,1066.3642145429665
TEST_0291,901.938471286287
TEST_0292,858.5123393970889
TEST_0293,595.6310773853975
TEST_0294,811.971196044655
TEST_0295,991.9943356659043
TEST_0296,633.7036442552269
TEST_0297,1102.4451990263065
TEST_0298,-0.645982621100126
TEST_0299,503.0114535104968
TEST_0300,-17.549778733228298
TEST_0301,-45.89255502721255
TEST_0302,434.63870368233523
TEST_0303,660.5946045382157
TEST_0304,-60.71660899957541
TEST_0305,20.07819172651609
TEST_0306,1163.3561396107384
TEST_0307,757.3791242580995
TEST_0308,1348.9531890042035
TEST_0309,697.8872621610792
TEST_0310,675.2556722700313
TEST_0311,687.5964439813712
TEST_0312,503.5984045694826
TEST_0313,643.0219386898126
TEST_0314,363.59611310720953
TEST_0315,297.7608461530234
TEST_0316,663.6619593789228
TEST_0317,740.5924818341663
TEST_0318,-16.292531850602206
TEST_0319,463.1577424416707
TEST_0320,383.9220996301784
TEST_0321,-43.21345952470009
TEST_0322,12.52563396207113
TEST_0323,-87.5563444749973
TEST_0324,783.4608507854662
TEST_0325,657.4265405433424
TEST_0326,128.80813427585161
TEST_0327,-12.078740521813444
TEST_0328,1040.5623339213953
TEST_0329,996.1825661684095
TEST_0330,571.3899657452748
TEST_0331,995.0480641347337
TEST_0332,480.053585823158
TEST_0333,976.9128168160338
TEST_0334,983.8795870909327
TEST_0335,555.732069646869
TEST_0336,510.9243409598762
TEST_0337,1027.4924970551783
TEST_0338,468.7285491648834
TEST_0339,838.7990085857195
TEST_0340,-12.078740521813444
TEST_0341,1050.9538748452974
TEST_0342,522.2058700158583
TEST_0343,33.46038299008051
TEST_0344,361.4682701978309
TEST_0345,-12.078740521813444
TEST_0346,869.8349881058358
TEST_0347,636.7721159063437
TEST_0348,-17.549778733228298
TEST_0349,618.9552549997518
TEST_0350,918.8459383680535
TEST_0351,-12.078740521813444
TEST_0352,-13.10281160344131
TEST_0353,653.2074055197376
TEST_0354,-23.056195686754485
TEST_0355,-12.334402258224342
TEST_0356,-45.17522343643154
TEST_0357,-12.078740521813444
TEST_0358,21.594147734238597
TEST_0359,-76.42244493268036
TEST_0360,900.2190604370902
TEST_0361,771.1532714127458
TEST_0362,881.5822798703358
TEST_0363,-11.686471219934289
TEST_0364,25.10074813620222
TEST_0365,754.933784964349
TEST_0366,-12.078740521813444
TEST_0367,407.20721296610486
TEST_0368,349.4382134862345
TEST_0369,776.6074110924652
TEST_0370,700.6463336330938
TEST_0371,762.4696270513488
TEST_0372,709.2275902105489
TEST_0373,-13.10281160344131
TEST_0374,19.775017442693137
TEST_0375,1261.9079387450988
TEST_0376,759.1774079240629
TEST_0377,1050.5973521417695
TEST_0378,-6.215433008519439
TEST_0379,501.24459990463356
TEST_0380,1003.5794406339511
TEST_0381,899.7288360789858
TEST_0382,946.3098287134684
TEST_0383,502.2684036663483
TEST_0384,606.8181654881489
TEST_0385,-12.078740521813444
TEST_0386,-6.215433008519439
TEST_0387,995.8267610052577
TEST_0388,27.75883465850097
TEST_0389,419.53602396804723
TEST_0390,767.4507840608479
TEST_0391,780.675695067266
TEST_0392,540.4528839123941
TEST_0393,676.283215937314
TEST_0394,903.1488296528083
TEST_0395,803.5408338857377
TEST_0396,794.8493805095654
TEST_0397,673.1635823520052
TEST_0398,455.0106796368627
TEST_0399,411.0307972083449
TEST_0400,667.3514169104675
TEST_0401,-6.215433008519439
TEST_0402,663.3512507828035
TEST_0403,-88.20427551328737
TEST_0404,766.0374032269792
TEST_0405,504.2207506126944
TEST_0406,369.9306671560834
TEST_0407,776.5011256680448
TEST_0408,513.9287547286085
TEST_0409,-6.215433008519439
TEST_0410,406.6012367113577
TEST_0411,453.065885875868
TEST_0412,344.0416387458609
TEST_0413,69.40663130739951
TEST_0414,-12.078740521813444
TEST_0415,-6.215433008519439
TEST_0416,312.2105534881612
TEST_0417,743.0696103041092
TEST_0418,506.9423507962289
TEST_0419,733.4123513384595
TEST_0420,924.4241499929493
TEST_0421,-54.015901620684545
TEST_0422,698.1923344304084
TEST_0423,405.9188792195832
TEST_0424,1064.696985959701
TEST_0425,942.7090315295668
TEST_0426,-53.56434015687514
TEST_0427,580.366883958545
TEST_0428,586.4372970591144
TEST_0429,763.276192115608
TEST_0430,-6.215433008519439
TEST_0431,930.5169799560913
TEST_0432,886.1819224691236
TEST_0433,785.9221982719671
TEST_0434,733.6243967288565
TEST_0435,-6.215433008519439
TEST_0436,713.5241825777346
TEST_0437,53.629457253991866
TEST_0438,1036.365341385789
TEST_0439,834.4648014763404
TEST_0440,1130.813466437843
TEST_0441,729.6432852516215
TEST_0442,631.0361062540491
TEST_0443,556.1327498186117
TEST_0444,-6.215433008519439
TEST_0445,406.18497347230425
TEST_0446,413.0806123976156
TEST_0447,614.6935389373313
TEST_0448,56.58220520733306
TEST_0449,562.0854471206932
TEST_0450,485.0327860203912
TEST_0451,423.5861674759294
TEST_0452,-6.215433008519439
TEST_0453,905.2481135806048
TEST_0454,708.046065572283
TEST_0455,742.4406757662977
TEST_0456,-6.215433008519439
TEST_0457,1128.1498599004617
TEST_0458,1034.794541165164
TEST_0459,682.2364579294343
TEST_0460,644.1951329247505
TEST_0461,1063.560313774118
TEST_0462,428.07990220763156
TEST_0463,450.35035587336466
TEST_0464,945.840620268695
TEST_0465,-68.530931391403
TEST_0466,431.1287752274529
TEST_0467,630.1435124553709
TEST_0468,581.0044703863747
TEST_0469,772.3561616582405
TEST_0470,-6.215433008519439
TEST_0471,520.4094886658006
TEST_0472,908.2871000230001
TEST_0473,-6.215433008519439
TEST_0474,387.99867330758445
TEST_0475,1114.2860216270428
TEST_0476,167.86046638114266
TEST_0477,-12.078740521813444
TEST_0478,1260.870831578233
TEST_0479,558.3673496011821
TEST_0480,731.9851900715661
TEST_0481,9.093903657024338
TEST_0482,-6.215433008519439
TEST_0483,-13.10281160344131
TEST_0484,507.8732033556063
TEST_0485,815.9613536327803
TEST_0486,995.8321581049464
TEST_0487,590.4232021672618
TEST_0488,801.98661054822
TEST_0489,400.2590236831504
TEST_0490,357.04074003394936
TEST_0491,983.2200076588456
TEST_0492,587.097571022159
TEST_0493,792.5497948525372
TEST_0494,836.9483446635202
TEST_0495,1001.9375645365399
TEST_0496,1240.9717375739717
TEST_0497,387.2818314980404
TEST_0498,451.9394849289093
TEST_0499,-12.078740521813444
TEST_0500,315.6962453961289
TEST_0501,412.86425762189504
TEST_0502,-7.638057455986624
TEST_0503,-15.838435007418367
TEST_0504,-6.215433008519439
TEST_0505,543.7897875928782
TEST_0506,514.492956133383
TEST_0507,409.6661421581961
TEST_0508,710.9102601816641
TEST_0509,665.2020893179787
TEST_0510,390.8187703307416
TEST_0511,459.4576467666497
TEST_0512,1107.8381314184185
TEST_0513,1051.8566710838386
TEST_0514,2.150493790930692
TEST_0515,6.654964468586816
TEST_0516,421.77696473086246
TEST_0517,776.6350661588526
TEST_0518,1007.5429653262382
TEST_0519,805.1698295594131
TEST_0520,384.4326393341657
TEST_0521,856.4841242484615
TEST_0522,23.44641892083884
TEST_0523,634.9752124900172
TEST_0524,616.2636041653715
TEST_0525,423.8323127396472
TEST_0526,957.7007907528425
TEST_0527,459.4576467666497
TEST_0528,498.62917547709804
TEST_0529,-12.334402258224342
TEST_0530,801.8247602206619
TEST_0531,749.1940879184136
TEST_0532,-12.078740521813444
TEST_0533,503.9923660936698
TEST_0534,808.8722717164706
TEST_0535,-22.35370304953218
TEST_0536,840.7646525571713
TEST_0537,-12.078740521813444
TEST_0538,604.7898473290435
TEST_0539,1338.5011525623163
TEST_0540,766.3797491569787
TEST_0541,580.2838262896431
TEST_0542,963.0428458611768
TEST_0543,429.239387313948
TEST_0544,512.9921953573711
TEST_0545,-12.334402258224342
TEST_0546,1217.002119937257
TEST_0547,619.8924885584493
TEST_0548,736.0949432079244
TEST_0549,455.29898889485503
TEST_0550,465.9307434214834
TEST_0551,654.5405404123262
TEST_0552,491.8062281460006
TEST_0553,552.7300568841998
TEST_0554,767.2285479969553
TEST_0555,0.1496562515582493
TEST_0556,742.1683783400199
TEST_0557,803.9330672447269
TEST_0558,485.717243404888
TEST_0559,697.1106415368395
TEST_0560,517.0942475935321
TEST_0561,1196.0664523207909
TEST_0562,656.1228538807104
TEST_0563,430.5275513423494
TEST_0564,526.4269148708638
TEST_0565,564.3246057378778
TEST_0566,1192.293602714233
TEST_0567,674.7642925861659
TEST_0568,568.721904310914
TEST_0569,26.029136142954144
TEST_0570,-37.350152011406095
TEST_0571,385.133314200123
TEST_0572,988.1927667437137
TEST_0573,575.9759039123505
TEST_0574,474.8284541121632
TEST_0575,490.3180338781771
TEST_0576,673.7720328877847
TEST_0577,826.721889627352
TEST_0578,1164.1459173953087
TEST_0579,448.8303869329322
TEST_0580,908.2871000230001
TEST_0581,1.4386694111848644
TEST_0582,19.14153332138127
TEST_0583,416.7114113934838
TEST_0584,167.9879245787046
TEST_0585,-6.215433008519439
TEST_0586,3.495333111069383
TEST_0587,1051.312753213315
TEST_0588,896.693244392385
TEST_0589,394.00420449232877
TEST_0590,775.9163464014299
TEST_0591,690.2493742808272
TEST_0592,724.2768678604529
TEST_0593,1179.169554974645
TEST_0594,703.4923570491295
TEST_0595,2.324274170846412
TEST_0596,88.50582779835062
TEST_0597,685.6434138571545
TEST_0598,642.614026908756
TEST_0599,-6.215433008519439
TEST_0600,645.7420164412532
TEST_0601,358.074369594199
TEST_0602,534.3256393812757
TEST_0603,992.6694341359462
TEST_0604,-12.078740521813444
TEST_0605,552.0224980996226
TEST_0606,536.6524297621115
TEST_0607,451.60808986574534
TEST_0608,467.82527963531976
TEST_0609,679.8632571006459
TEST_0610,1103.498485876234
TEST_0611,1159.12394678036
TEST_0612,1064.491366313287
TEST_0613,999.9890724809018
TEST_0614,649.7795617069839
TEST_0615,543.7386259501538
TEST_0616,505.4850002865717
TEST_0617,681.2429767403515
TEST_0618,1359.901023621254
TEST_0619,499.27401025560914
TEST_0620,379.72898214491755
TEST_0621,1081.3266571293861
TEST_0622,637.4098926060135
TEST_0623,957.1275095491878
TEST_0624,556.3930560628522
TEST_0625,1156.5902942193736
TEST_0626,15.860022170710943
TEST_0627,1.2809938073968428
TEST_0628,550.671830156896
TEST_0629,1126.6756047741997
TEST_0630,994.726597703532
TEST_0631,938.2496221393759
TEST_0632,1098.9523255849301
TEST_0633,986.1465684669989
TEST_0634,-17.549778733228298
TEST_0635,-17.549778733228298
TEST_0636,567.320704630235
TEST_0637,798.3895216929155
TEST_0638,461.7283985804592
TEST_0639,749.1738874642647
TEST_0640,772.4808971460345
TEST_0641,167.33931262041196
TEST_0642,1062.1898818862744
TEST_0643,1065.4378441108881
TEST_0644,525.9834329297087
TEST_0645,1080.3855442855581
TEST_0646,441.9186552560629
TEST_0647,-12.078740521813444
TEST_0648,-17.441018390617856
TEST_0649,574.0222614716992
TEST_0650,597.4871228507155
TEST_0651,622.7772430084048
TEST_0652,748.4034722641784
TEST_0653,450.35035587336466
TEST_0654,832.5131413800929
TEST_0655,791.5359566394201
TEST_0656,541.0538160276716
TEST_0657,491.97059339070216
TEST_0658,885.0975923320957
TEST_0659,1106.5520515196733
TEST_0660,-17.549778733228298
TEST_0661,-16.040174940884874
TEST_0662,868.3783752848267
TEST_0663,840.6436271866471
TEST_0664,-12.078740521813444
TEST_0665,1307.989316288674
TEST_0666,973.0169759341176
TEST_0667,861.1683719594874
TEST_0668,885.2746133807883
TEST_0669,1187.308227137254
TEST_0670,690.647046553456
TEST_0671,742.1078466252668
TEST_0672,808.4729351379966
TEST_0673,1038.2714083262556
TEST_0674,793.5255987890356
TEST_0675,-12.078740521813444
TEST_0676,-6.215433008519439
TEST_0677,754.1783169554797
TEST_0678,526.4600599875413
TEST_0679,43.74235793992405
TEST_0680,784.3921714499762
TEST_0681,758.8586892554051
TEST_0682,-12.078740521813444
TEST_0683,878.8563570226847
TEST_0684,-12.078740521813444
TEST_0685,946.4585300753855
TEST_0686,631.2228953512345
TEST_0687,-64.17655814917585
TEST_0688,859.7846400238942
TEST_0689,929.6220961447223
TEST_0690,16.949827436189366
TEST_0691,944.5880885141858
TEST_0692,961.9572690125931
TEST_0693,1014.1072331379988
TEST_0694,689.1519797239433
TEST_0695,504.8440069981164
TEST_0696,787.4780545444846
TEST_0697,606.1222507142729
TEST_0698,513.3272964034124
TEST_0699,810.1894066694958
TEST_0700,376.34559263497755
TEST_0701,-12.334402258224342
TEST_0702,634.4316958175862
TEST_0703,549.7705690278043
TEST_0704,918.5346689519235
TEST_0705,395.41363846053395
TEST_0706,547.7587864766296
TEST_0707,-6.215433008519439
TEST_0708,708.0891892872781
TEST_0709,-12.078740521813444
TEST_0710,957.371037793424
TEST_0711,1062.9118899632908
TEST_0712,60.96985304650113
TEST_0713,539.7481001110287
TEST_0714,-6.215433008519439
TEST_0715,1206.7201801899091
TEST_0716,527.384386052626
TEST_0717,470.97785631690493
TEST_0718,502.0357602801886
TEST_0719,464.8731097017561
TEST_0720,820.802784564894
TEST_0721,501.24459990463356
TEST_0722,1438.175071631015
TEST_0723,542.7808779990897
TEST_0724,35.94314411647029
TEST_0725,647.0979892077094
TEST_0726,947.6190543350085
TEST_0727,878.6352022164729
TEST_0728,713.110805199354
TEST_0729,551.1908796247403
TEST_0730,782.6184453651756
TEST_0731,47.557844733102584
TEST_0732,1049.2199568602002
TEST_0733,702.7582926570656
TEST_0734,570.1700253261154
TEST_0735,-12.078740521813444
TEST_0736,614.3836321693071
TEST_0737,836.2885686172556
TEST_0738,-6.215433008519439
TEST_0739,1225.3571857029897
TEST_0740,1042.0670648401301
TEST_0741,974.4806949072255
TEST_0742,768.8945196395013
TEST_0743,513.2436668360154
TEST_0744,645.1560897959183
TEST_0745,860.1830268362914
TEST_0746,619.3051951833631
TEST_0747,140.5440164852352
TEST_0748,897.5933282395997
TEST_0749,-12.078740521813444
TEST_0750,193.66065637215448
TEST_0751,911.3059172261995
TEST_0752,-6.215433008519439
TEST_0753,918.6282123560574
TEST_0754,13.151555953236292
TEST_0755,535.0626046485721
TEST_0756,526.803707467231
TEST_0757,604.5262344417787
TEST_0758,628.174213896463
TEST_0759,1326.8548177681605
TEST_0760,-12.078740521813444
TEST_0761,570.1700253261154
TEST_0762,-11.686471219934289
TEST_0763,1111.3640701256902
TEST_0764,442.05687205737655
TEST_0765,821.6067705241758
TEST_0766,-12.334402258224342
TEST_0767,-12.078740521813444
TEST_0768,581.8849809321466
TEST_0769,453.9797095004755
TEST_0770,601.9320011316508
TEST_0771,710.6383582278964
TEST_0772,-12.078740521813444
TEST_0773,625.3486845764032
TEST_0774,1118.9185286105765
TEST_0775,455.0106796368627
TEST_0776,1201.9736544752238
TEST_0777,389.5094979944189
TEST_0778,1120.448849742084
TEST_0779,1173.529874906704
TEST_0780,32.105636245615386
TEST_0781,26.331302216408687
TEST_0782,-257.7345424189822
TEST_0783,958.2321007863691
TEST_0784,708.8663295237167
TEST_0785,528.6971511324006
TEST_0786,828.6910067290871
TEST_0787,1136.9486394354612
TEST_0788,729.3125532836983
TEST_0789,619.1311314316462
TEST_0790,-6.215433008519439
TEST_0791,596.5120167363723
TEST_0792,961.2077688746506
TEST_0793,901.7888755525956
TEST_0794,-12.078740521813444
TEST_0795,452.32280932783596
TEST_0796,906.1436727780485
TEST_0797,846.2433925668191
TEST_0798,1080.7493787593978
TEST_0799,5.304296525860235
TEST_0800,452.8290433156768
TEST_0801,848.5843790135982
TEST_0802,747.2116673839705
TEST_0803,23.539782095772143
TEST_0804,664.0204719469833
TEST_0805,573.3206797567561
TEST_0806,895.7995212026376
TEST_0807,413.13283782664575
TEST_0808,182.35632800587453
TEST_0809,605.3698494173931
TEST_0810,1021.8350349218822
TEST_0811,928.69108068558
TEST_0812,1024.3978721946735
TEST_0813,383.3295092187811
TEST_0814,484.9913383295392
TEST_0815,677.2424439756062
TEST_0816,457.3125425379541
TEST_0817,974.0771145078647
TEST_0818,8.15069298858966
TEST_0819,892.0541747395238
TEST_0820,483.4178749505319
TEST_0821,812.8301601572705
TEST_0822,475.90653322718174
TEST_0823,1021.0239420133572
TEST_0824,-6.215433008519439
TEST_0825,683.6604343848635
TEST_0826,544.4135534602932
TEST_0827,373.29234325657956
TEST_0828,-12.078740521813444
TEST_0829,615.3642355935108
TEST_0830,848.3281665272086
TEST_0831,928.8781207186391
TEST_0832,618.8065203956371
TEST_0833,901.5278749558825
TEST_0834,182.1041434894126
TEST_0835,647.2163539089842
TEST_0836,-24.962576787111043
TEST_0837,-29.152304010645175
TEST_0838,1073.4362999350942
TEST_0839,510.0969010141196
TEST_0840,317.6123138619203
TEST_0841,928.4295822297606
TEST_0842,758.7017656173584
TEST_0843,23.465613482585518
TEST_0844,706.2306645772572
TEST_0845,1065.4378441108881
TEST_0846,475.89972916208154
TEST_0847,977.1586438316996
TEST_0848,988.2012735791054
TEST_0849,503.91088699548357
TEST_0850,402.48802308941094
TEST_0851,-6.215433008519439
TEST_0852,889.4079449804897
TEST_0853,776.5011256680448
TEST_0854,378.86149768197464
TEST_0855,597.5161907757135
TEST_0856,412.4255936648069
TEST_0857,-12.078740521813444
TEST_0858,772.366657131302
TEST_0859,548.7065536297571
TEST_0860,-12.334402258224342
TEST_0861,679.8096982038361
TEST_0862,-6.215433008519439
TEST_0863,-12.078740521813444
TEST_0864,588.669116602237
TEST_0865,2.324274170846412
TEST_0866,-6.215433008519439
TEST_0867,74.94474607537107
TEST_0868,905.5696735820761
TEST_0869,886.9423112368778
TEST_0870,487.95721145741993
TEST_0871,509.7301713546145
TEST_0872,963.8249702303889
TEST_0873,1172.8027119186886
TEST_0874,861.3778277290551
TEST_0875,612.1862459104983
TEST_0876,-12.334402258224342
TEST_0877,956.7720547516077
TEST_0878,608.4389911081828
TEST_0879,502.0357602801886
TEST_0880,-16.292531850602206
TEST_0881,966.5967241731302
TEST_0882,633.0020182562571
TEST_0883,6.557678701766612
TEST_0884,579.7636533740623
TEST_0885,643.4360947820059
TEST_0886,1001.7487534564821
TEST_0887,733.3833807234845
TEST_0888,881.5053475762941
TEST_0889,791.665703028225
TEST_0890,493.7377639907605
TEST_0891,641.3518238963317
TEST_0892,431.6016632350875
TEST_0893,776.8113489802327
TEST_0894,676.7454740050281
TEST_0895,-12.334402258224342
TEST_0896,-8.414934766598817
TEST_0897,-6.215433008519439
TEST_0898,608.3403236167607
TEST_0899,-6.215433008519439
TEST_0900,617.5338936862994
TEST_0901,1046.158046007095
TEST_0902,490.4788036308764
TEST_0903,-6.215433008519439
TEST_0904,350.8948415505179
TEST_0905,507.8732033556063
TEST_0906,1230.571611374572
TEST_0907,563.6416250531229
TEST_0908,9.727187628379808
TEST_0909,-6.215433008519439
TEST_0910,-6.215433008519439
TEST_0911,9.567033372096692
TEST_0912,26.711920876264184
TEST_0913,551.2952642090543
TEST_0914,848.6240462289769
TEST_0915,785.3896485829563
TEST_0916,471.5527867954115
TEST_0917,639.0219173095626
TEST_0918,456.1082785524154
TEST_0919,234.34448480211927
TEST_0920,-1.965715758008562
